,OBJECTID,RSID_left,CLASS_left,NAME,USRN_left,CROSSREFER_left,ENTRY_DATE_left,ROAD_NUMBE_left,ESU_left,FROM_END_left,TO_END_left,TEMP_left,ENABLED_left,MetrepMin_left,Length_left,Minutes_left,Id_left,geometry,index_right,Key,RSID_right,CLASS_right,NAME_1,USRN_right,CROSSREFER_right,ENTRY_DATE_right,ROAD_NUMBE_right,ESU_right,FROM_END_right,TO_END_right,TEMP_right,ENABLED_right,MetrepMin_right,Length_right,Minutes_right,OBJECTID_2,Id_right,NAME_2,ET_ID,Shape_Leng,Shape_Area
262,81239,5011219.0,U,THOMASTOWN ROAD,35630.0,0.0,2006-11-07,U9559,70014,0,0,,1,533.3333,2027.8177,3.8022,0,"MULTILINESTRING ((226574.33620690496 342677.4162621269, 226576.075 342682.401, 226579.14500000002 342689.466, 226582.51299999998 342696.883, 226587.89 342713.661, 226596.707 342744.358, 226600.309 342777.284, 226599.21600000001 342797.584, 226600.305 342822.197, 226608.84432845106 342856.76568482316), (226834.13596859816 343085.79772055894, 226845.79599999997 343088.388, 226853.8855212563 343090.19611898507))",,,,,,,,,,,,,,,,,,,,,,,
263,81287,0.0,U,CORNAGRADE TERRACE,3533.0,3533.0,2006-11-07,,59713,0,0,,1,533.3333,139.0542,0.2607,0,"LINESTRING (223805.49912483414 344552.642390376, 223814.37 344562.682, 223823.778 344580.635)",,,,,,,,,,,,,,,,,,,,,,,
264,81300,5009357.0,U,CORBAN AVENUE,11415.0,0.0,2006-11-07,U6501,147160,0,0,,1,533.3333,18.0715,0.0339,0,"LINESTRING (223394.80599999998 345226.93, 223400 345209.621)",,,,,,,,,,,,,,,,,,,,,,,
265,81301,5009357.0,U,CORBAN AVENUE,11415.0,0.0,2006-11-07,U6501,131833,0,0,,1,533.3333,21.2519,0.0398,0,"LINESTRING (223422.14500000002 345176.774, 223430.84100000001 345173.474, 223439.233 345170.746, 223442.35600000003 345170.598)",,,,,,,,,,,,,,,,,,,,,,,
266,81302,5009357.0,U,CORBAN AVENUE,11415.0,0.0,2006-11-07,U6501,157395,0,0,,1,533.3333,52.4327,0.0983,0,"LINESTRING (223472.088 345158.304, 223484.42599999998 345158.41, 223507.04100000003 345160.279, 223520.849 345160.847, 223524.392 345161.377)",,,,,,,,,,,,,,,,,,,,,,,
267,81303,5009357.0,U,CORBAN AVENUE,11415.0,0.0,2006-11-07,U6501,33831,0,0,,1,533.3333,51.2773,0.0961,0,"LINESTRING (223524.392 345161.377, 223533.27902561554 345162.1322752464)",,,,,,,,,,,,,,,,,,,,,,,
268,81441,5010431.0,U,CLOONATRIG ROAD,32923.0,0.0,2006-11-07,,101075,0,0,,1,533.3333,917.1838,1.7197,0,"LINESTRING (226285.046989437 337197.79810172337, 226282.946 337197.093, 226268.592 337196.645, 226250.34100000001 337198.748, 226221.387 337205.352, 226196.63400000002 337208.856, 226181.50122972456 337213.0994303529)",,,,,,,,,,,,,,,,,,,,,,,
269,81442,5010431.0,U,CLOONATRIG ROAD,32923.0,0.0,2006-11-07,,38971,0,0,,1,533.3333,882.9191,1.6555,0,"LINESTRING (225626.44477101255 337101.6127112676, 225620.59100000001 337104.298, 225597.738 337112.051, 225582.386 337117.453, 225563.88299999997 337121.856, 225556.98200000002 337123.057, 225541.59632233207 337127.3883044251)",,,,,,,,,,,,,,,,,,,,,,,
270,81540,5009532.0,U,CHURCH STREET,8365.0,0.0,2006-11-07,U6523,85413,0,0,,1,533.3333,119.8042,0.2246,0,"LINESTRING (223367.66700000002 344244.637, 223385.49599999998 344234.062, 223400 344225.459, 223405.604 344222.305, 223412.85499999998 344217.774, 223422.06199999998 344212.379, 223428.45899999997 344208.292, 223434.36 344204.103, 223439.886 344199.636, 223451.822 344189.133, 223455.41700000002 344185.73, 223460.647 344180.512, 223463.874 344176.006, 223464.40000000002 344175.343)",,,,,,,,,,,,,,,,,,,,,,,
271,81590,5009353.0,U,CHERRYVILLE,20267.0,0.0,2006-11-07,U6501,95663,0,0,,1,533.3333,367.7822,0.6896,0,"LINESTRING (223615.31115347153 345787.49793539674, 223589.97499999998 345779.386, 223578.53100000002 345775.096, 223574.13799999998 345771.395, 223570.522 345758.517, 223570.34000000003 345747.771, 223572.09999999998 345740.214, 223581.21600000001 345724.772, 223589.338 345715.083, 223601.42200000002 345707.972, 223617.23700000002 345702.317, 223631.08899999998 345698.447, 223642.40899999999 345698.388, 223653.702 345702.454, 223658.96325950907 345709.2602400482)",,,,,,,,,,,,,,,,,,,,,,,
272,82566,0.0,U,THE POINT,793.0,0.0,2006-11-07,,54399,0,0,,1,533.3333,17.5295,0.0329,0,"LINESTRING (223881.282 343795.652, 223879.82900000003 343792.841, 223878.04700000002 343790.577, 223875.11599999998 343788.329, 223871.599 343787.35, 223867.495 343787.891)",,,,,,,,,,,,,,,,,,,,,,,
273,82567,0.0,U,THE POINT,793.0,0.0,2006-11-07,,136854,0,0,,1,533.3333,15.7202,0.0295,0,"LINESTRING (223867.495 343787.891, 223865.94199999998 343788.378, 223864.43099999998 343789.74, 223862.734 343792.575, 223861.78100000002 343796.092, 223862.09100000001 343801.193)",,,,,,,,,,,,,,,,,,,,,,,
274,82568,0.0,U,THE POINT,793.0,0.0,2006-11-07,,23346,0,0,,1,533.3333,17.5182,0.0328,0,"LINESTRING (223862.09100000001 343801.193, 223863.446 343803.68, 223865.43099999998 343805.469, 223870.463 343807.66, 223876.98599999998 343807.839)",,,,,,,,,,,,,,,,,,,,,,,
275,82569,0.0,U,THE POINT,793.0,0.0,2006-11-07,,111397,0,0,,1,533.3333,13.5819,0.0255,0,"LINESTRING (223876.98599999998 343807.839, 223878.49800000002 343806.302, 223879.484 343804.91, 223880.929 343802.298, 223881.603 343799.304, 223881.282 343795.652)",,,,,,,,,,,,,,,,,,,,,,,
276,85106,5009568.0,U,BROOKVIEW RISE,13104.0,0.0,2006-11-07,U6527,28836,0,0,,1,533.3333,86.0998,0.1614,0,"LINESTRING (222795.08256829443 344398.16509140556, 222795.564 344400)",,,,,,,,,,,,,,,,,,,,,,,
277,85169,0.0,U,BROADMEADOW PLACE,13131.0,0.0,2006-11-07,,59989,0,0,,1,533.3333,90.9233,0.1705,0,"LINESTRING (223356.14500000002 344139.946, 223372.65999999997 344150.548, 223380.477 344153.742, 223388.017 344154.94, 223400 344153.259, 223418.04700000002 344131.635, 223411.11200000002 344118.387)",,,,,,,,,,,,,,,,,,,,,,,
278,85232,5009345.0,U,BRAESIDE PARK,13393.0,0.0,2006-11-07,U6501,142073,0,0,,1,533.3333,64.038,0.1201,0,"LINESTRING (223397.315 345049.969, 223400 345053.592, 223409.61099999998 345066.557, 223419.273 345078.788, 223422.44900000002 345081.116, 223426.59499999997 345081.1, 223432.68 345079.403, 223439.36 345075.336, 223444.235 345072.619)",,,,,,,,,,,,,,,,,,,,,,,
279,85233,5009346.0,U,BRAESIDE PARK,13393.0,0.0,2006-11-07,U6501,75263,0,0,,1,533.3333,27.1522,0.0509,0,"LINESTRING (223374.28100000002 345064.291, 223379.20400000003 345061.302, 223388.69799999997 345055.103, 223393.798 345052.386, 223395.97999999998 345051.044, 223397.315 345049.969)",,,,,,,,,,,,,,,,,,,,,,,
280,85234,5009346.0,U,BRAESIDE PARK,13393.0,0.0,2006-11-07,U6501,75264,0,0,,1,533.3333,29.7087,0.0557,0,"LINESTRING (223418.081 345028.81, 223410.58500000002 345037.67, 223400 345047.804, 223397.315 345049.969)",,,,,,,,,,,,,,,,,,,,,,,
281,86469,5011032.0,U,ROSSIGH ROAD,35158.0,0.0,2006-11-07,,137098,0,0,,1,533.3333,790.499,1.4822,0,"LINESTRING (218417.94185917475 356087.0603354727, 218391.472 356063.154, 218360.385 356033.593)",,,,,,,,,,,,,,,,,,,,,,,
282,86470,5011032.0,U,ROSSIGH ROAD,35158.0,0.0,2006-11-07,,75400,0,0,,1,533.3333,194.0152,0.3638,0,"LINESTRING (218149.305 355842.237, 218135.092 355829.235, 218114.15000000002 355809.409, 218096.29499999998 355793.844, 218078.141 355777.878, 218059.69199999998 355760.361, 218039.543 355742.788, 218018.54599999997 355724.262, 218009.25884447136 355716.5722864916)",,,,,,,,,,,,,,,,,,,,,,,
283,86491,5009332.0,U,ROSS CLOSE,5930.0,0.0,2006-11-07,U6501,121798,0,0,,1,533.3333,61.7842,0.1158,0,"LINESTRING (223472.088 345158.304, 223464.788 345141.644, 223454.765 345122.286, 223449.50900000002 345109.018, 223447.74800000002 345101.702)",,,,,,,,,,,,,,,,,,,,,,,
284,86538,5016963.0,U,ROSCOR BRIDGE ROAD,35125.0,0.0,2006-11-07,C0710,49547,0,0,,1,533.3333,649.4551,1.2177,0,"MULTILINESTRING ((198613.55373232774 358971.24512736406, 198615.55 358944.581, 198616.776 358914.066, 198619.45 358883.906, 198624.593 358837.073, 198628.07799999998 358792.031, 198630.74463623724 358760.12265041796), (198638.58548955142 358668.25618906796, 198639.05 358665.098))",,,,,,,,,,,,,,,,,,,,,,,
285,88516,0.0,U,QUAY PASS,6997.0,0.0,2006-11-07,,162875,0,0,,1,533.3333,61.8405,0.116,0,"LINESTRING (223876.98599999998 343807.839, 223888.67700000003 343824.481, 223901.61099999998 343842.108, 223911.27167565783 343858.3492892857)",,,,,,,,,,,,,,,,,,,,,,,
286,88705,5009535.0,U,PAGET SQUARE,8995.0,0.0,2006-11-07,U6523,106204,0,0,,1,533.3333,58.5615,0.1098,0,"LINESTRING (223486.522 344146.569, 223469.273 344134.217, 223457.228 344125.446, 223451.135 344120.335, 223447.52899999998 344117.164, 223440.94799999997 344110.05)",,,,,,,,,,,,,,,,,,,,,,,
287,88706,5009535.0,U,PAGET SQUARE,8995.0,0.0,2006-11-07,U6523,38981,0,0,,1,533.3333,51.2367,0.0961,0,"LINESTRING (223440.94799999997 344110.05, 223434.977 344105.29, 223422.336 344095.84, 223400 344079.259)",,,,,,,,,,,,,,,,,,,,,,,
288,88707,5009527.0,U,PAGET LANE,8996.0,0.0,2006-11-07,U6523,121623,0,0,,1,533.3333,127.8695,0.2398,0,"LINESTRING (223524.936 343947.206, 223535.158 343976.212, 223537.749 343986.015, 223517.022 344000, 223511.15600000002 344007.153, 223507.86099999998 344010.657, 223497.398 344025.468, 223489.983 344036.348, 223484.424 344046.289, 223481.572 344050.662)",,,,,,,,,,,,,,,,,,,,,,,
289,88708,5009527.0,U,PAGET LANE,8996.0,0.0,2006-11-07,U6523,136956,0,0,,1,533.3333,71.959,0.1349,0,"LINESTRING (223481.572 344050.662, 223477.815 344056.424, 223469.33899999998 344069.173, 223456.505 344087.92, 223445.184 344103.876, 223440.94799999997 344110.05)",,,,,,,,,,,,,,,,,,,,,,,
290,90899,0.0,U,OLD ROSSORRY ROAD,526.0,0.0,2006-11-07,,157715,0,0,,1,533.3333,839.8633,1.5747,0,"LINESTRING (222356.7627827881 342717.7289180803, 222350.53999999998 342712.073, 222332.08000000002 342696.384, 222318.71399999998 342682.957, 222309.53999999998 342672.588, 222299.918 342661.369, 222293.435 342654.305, 222286.46399999998 342642.492, 222279.59100000001 342631.528, 222272.669 342619.664, 222266.947 342608.103, 222263.26899999997 342598.896, 222261.885 342592.043, 222255.36800000002 342578.282, 222248.157 342561.868, 222246.249 342557.572, 222242.935 342550.108, 222239.55 342543.852, 222237.863 342538.449, 222237.12 342535.747, 222236.631 342530.747, 222236.28499999997 342528.995)",,,,,,,,,,,,,,,,,,,,,,,
291,90900,5009550.0,U,OLD ROSSORRY ROAD,526.0,0.0,2006-11-07,U6527,28904,0,0,,1,533.3333,175.6959,0.3294,0,"LINESTRING (222987.1542601535 343604.15032661293, 222988.73100000003 343600, 222992.99099999998 343591.202, 222996.90999999997 343576.16, 222999.887 343558.252, 223002.717 343531.321, 223005.21600000001 343513.757, 223008.782 343488.01, 223011.152 343475.242)",,,,,,,,,,,,,,,,,,,,,,,
292,90901,5009548.0,U,OLD ROSSORRY CRESCENT,528.0,0.0,2006-11-07,U6526,147488,0,0,,1,533.3333,194.5283,0.3647,0,"LINESTRING (223011.152 343475.242, 223026.12 343475.241, 223047.29499999998 343476.586, 223060.81900000002 343476.117, 223067.09999999998 343475.34, 223071.79599999997 343473.246, 223075.31 343469.738, 223077.756 343465.593, 223077.9256726443 343465.07283295353)",,,,,,,,,,,,,,,,,,,,,,,
293,90936,5011214.0,U,OLD ENNISKILLEN ROAD,34919.0,0.0,2006-11-07,,18555,0,0,,1,533.3333,570.3006,1.0693,0,"LINESTRING (226927.35579559556 341720.6365532804, 226942.45400000003 341717.857, 226977.581 341709.785, 227005.02899999998 341700.348, 227034.56 341685.692, 227060.63799999998 341671.184, 227076.38199999998 341662.021, 227077.86424928566 341661.35912686324)",,,,,,,,,,,,,,,,,,,,,,,
294,91486,5000944.0,U,,34570.0,0.0,2006-11-07,C0401,49756,0,0,,1,533.3333,914.9495,1.7155,0,"LINESTRING (202061.3682916273 361627.93190522795, 202061.41999999998 361627.035, 202062.537 361600, 202062.40000000002 361587.862, 202059.869 361574.597)",,,,,,,,,,,,,,,,,,,,,,,
295,91550,0.0,U,,33096.0,0.0,2006-11-07,,101470,0,0,,1,533.3333,216.528,0.406,0,"LINESTRING (218942.322 360144.501, 218924.39899999998 360146.935, 218913.265 360148.349, 218892.30699999997 360147.364, 218865.251 360146.592, 218845.65899999999 360146.993, 218828.267 360147.721, 218808.63900000002 360149.672, 218794.90399999998 360151.013, 218772.93699999998 360153.888, 218742.646 360159.298, 218727.282 360162.605)",,,,,,,,,,,,,,,,,,,,,,,
296,93554,5009374.0,U,MILL STREET,11676.0,0.0,2006-11-07,U6503,137336,0,0,,1,533.3333,85.9842,0.1612,0,"LINESTRING (224103.935 344542.434, 224107.05599999998 344528.861, 224109.81699999998 344506.319, 224109.90324975527 344504.11005860625)",,,,,,,,,,,,,,,,,,,,,,,
297,93632,0.0,U,,0.0,0.0,2006-11-07,,49788,0,0,,1,533.3333,45.4593,0.0852,0,"LINESTRING (223502.19300000003 344201.157, 223498.695 344204.962, 223492.403 344212.173, 223484.202 344220.849, 223478.59000000003 344227.165, 223474.365 344231.464, 223470.776 344233.842)",,,,,,,,,,,,,,,,,,,,,,,
298,93637,5009539.0,U,WELLINGTON PLACE,15553.0,0.0,2006-11-07,U6523,101486,0,0,,1,533.3333,52.4118,0.0983,0,"LINESTRING (223240.624 344238.589, 223233.43 344222.115, 223221.892 344196.777, 223217.99699999997 344191.456)",,,,,,,,,,,,,,,,,,,,,,,
299,93657,0.0,U,,0.0,0.0,2006-11-07,,23848,0,0,,1,533.3333,71.9232,0.1349,0,"LINESTRING (222182.68199999997 341300.092, 222221.68699999998 341307.842, 222253.51 341312.456)",,,,,,,,,,,,,,,,,,,,,,,
300,93661,5009519.0,U,,0.0,0.0,2006-11-07,U6517,60171,0,0,,1,533.3333,25.3873,0.0476,0,"LINESTRING (223493.88799999998 344248.004, 223482.651 344225.239)",,,,,,,,,,,,,,,,,,,,,,,
301,93688,5016963.0,U,ROSCOR BRIDGE ROAD,35125.0,0.0,2006-11-07,C0710,101488,0,0,,1,533.3333,143.6075,0.2693,0,"LINESTRING (198639.05 358665.098, 198644.962 358649.538, 198664.83299999998 358594.571, 198679.75 358552.871, 198686.89299999998 358529.722)",,,,,,,,,,,,,,,,,,,,,,,
302,93710,5010967.0,U,GORTACAR ROAD,36648.0,0.0,2006-11-07,,34256,0,0,,1,533.3333,176.9841,0.3318,0,"LINESTRING (213760.4047544349 365188.5888977052, 213755.80599999998 365185.283, 213734.08399999997 365169.395)",,,,,,,,,,,,,,,,,,,,,,,
303,93751,5011005.0,U,,0.0,0.0,2006-11-07,,132268,0,0,,1,533.3333,231.2891,0.4337,0,"LINESTRING (217919.098 357165.812, 217934.26799999998 357168.879, 217965.70799999998 357176.526, 218000 357184.228, 218039.549 357194.104, 218087.984 357204.809, 218128.83299999998 357212.631, 218144.81199999998 357216.098)",,,,,,,,,,,,,,,,,,,,,,,
304,93769,5011255.0,U,MONALLA ROAD,34680.0,0.0,2006-11-07,U9589,137363,0,0,,1,533.3333,182.3452,0.3419,0,"LINESTRING (224188.57799999998 350556.582, 224180.15500000003 350558.936, 224167.565 350564.039, 224153.43 350569.66, 224138.10700000002 350576.246, 224126.17200000002 350581.79, 224115.967 350585.713, 224101.57 350590.339, 224078.81699999998 350598.766, 224069.40999999997 350602.48, 224057.826 350608.069, 224051.365 350611.347, 224046.40600000002 350618.702, 224046.0433326336 350620.5080660349)",,,,,,,,,,,,,,,,,,,,,,,
305,93795,0.0,U,,0.0,0.0,2006-11-07,,23860,0,0,,1,533.3333,101.042,0.1895,0,"LINESTRING (221817.202 345117.67, 221829.43800000002 345119.373, 221839.691 345121.935, 221849.668 345124.593, 221857.82799999998 345126.338, 221864.29599999997 345127.092, 221872.06900000002 345127.284, 221878.397 345126.963, 221886.228 345126.205, 221897.985 345125.255, 221908.097 345123.842, 221914.86800000002 345124.225, 221916.989 345124.693)",,,,,,,,,,,,,,,,,,,,,,,
306,93876,0.0,U,,0.0,0.0,2006-11-07,,132283,0,0,,1,533.3333,66.7955,0.1252,0,"LINESTRING (221939.832 341215.993, 221915.50400000002 341191.72, 221898.744 341173.935, 221893.223 341168.157)",,,,,,,,,,,,,,,,,,,,,,,
307,94028,5009518.0,U,,0.0,0.0,2006-11-07,U6517,80625,0,0,,1,533.3333,31.294,0.0587,0,"LINESTRING (223521.89299999998 344234.047, 223515.64899999998 344237.385, 223493.88799999998 344248.004)",,,,,,,,,,,,,,,,,,,,,,,
308,95553,5009516.0,U,MARKET STREET,11812.0,0.0,2006-11-07,U6517,34241,0,0,,1,533.3333,16.5519,0.031,0,"LINESTRING (223515.961 344210.264, 223512.977 344207.671, 223502.19300000003 344201.157)",,,,,,,,,,,,,,,,,,,,,,,
309,95554,5009516.0,U,MARKET STREET,11812.0,0.0,2006-11-07,U6517,34242,0,0,,1,533.3333,45.8028,0.0859,0,"LINESTRING (223502.19300000003 344201.157, 223497.065 344197.627, 223490.093 344193.011, 223482.548 344188.191, 223475.59999999998 344183.825, 223470.847 344180.497, 223468.234 344178.457, 223464.40000000002 344175.343)",,,,,,,,,,,,,,,,,,,,,,,
310,95555,5009516.0,U,MARKET STREET,11812.0,0.0,2006-11-07,U6517,91068,0,0,,1,533.3333,89.7753,0.1683,0,"LINESTRING (223566.66999999998 344311.732, 223560.67099999997 344303.347, 223554.22999999998 344293.685, 223549.109 344284.805, 223542.087 344271.964, 223536.47499999998 344261.707, 223533.804 344256.941, 223530.69300000003 344250.498, 223527.72600000002 344244.956, 223525.00699999998 344239.865, 223521.89299999998 344234.047)",,,,,,,,,,,,,,,,,,,,,,,
311,95722,5009476.0,U,LOWER CELTIC PARK,13968.0,0.0,2006-11-07,U6513,106622,0,0,,1,533.3333,110.7856,0.2077,0,"LINESTRING (224392.67200000002 343534.469, 224406.49300000002 343535.633, 224419.42099999997 343540.525, 224448.59499999997 343548.212, 224456.98100000003 343558.693, 224443.70400000003 343588.916, 224448.38199999998 343593.414)",,,,,,,,,,,,,,,,,,,,,,,
312,95733,5009341.0,U,LOUGHVIEW DRIVE,14064.0,0.0,2006-11-07,U6501,127156,0,0,,1,533.3333,122.4644,0.2296,0,"LINESTRING (223422.14500000002 345176.774, 223413.26 345155.701, 223402.69300000003 345126.163, 223400 345119.624, 223397.03499999997 345112.725, 223392.849 345101.566, 223387.92700000003 345089.339, 223383.37800000003 345079.932, 223379.06900000002 345072.372, 223374.28100000002 345064.291)",,,,,,,,,,,,,,,,,,,,,,,
313,95734,5009341.0,U,LOUGHVIEW DRIVE,14064.0,0.0,2006-11-07,U6501,8274,0,0,,1,533.3333,114.621,0.2149,0,"LINESTRING (223374.28100000002 345064.291, 223369.055 345058.647, 223357.489 345046.427, 223341.71399999998 345031.1, 223332.40899999999 345022.018, 223322.87800000003 345012.686, 223316.353 345005.492, 223311.10600000003 344998.917, 223305.175 344990.272, 223301.174 344982.894, 223299.50699999998 344978.429)",,,,,,,,,,,,,,,,,,,,,,,
314,95735,5009341.0,U,LOUGHVIEW DRIVE,14064.0,0.0,2006-11-07,U6501,132256,0,0,,1,533.3333,154.8033,0.2903,0,"LINESTRING (223299.50699999998 344978.429, 223295.402 344970.201, 223291.61800000002 344960.898, 223288.929 344950.542, 223287.18300000002 344938.609, 223286.331 344925.673, 223285.95 344911.037, 223285.724 344897.974, 223284.863 344888.885, 223282.403 344879.428, 223279.09399999998 344870.498, 223272.887 344861.154, 223264.88 344851.842, 223257.077 344843.703, 223253.77966664959 344839.80651496333)",,,,,,,,,,,,,,,,,,,,,,,
315,95745,0.0,U,LOUGH SHORE ROAD,0.0,0.0,2006-11-07,,157850,0,0,,1,533.3333,867.1227,1.6259,0,"LINESTRING (212355.80238621507 356607.05064819707, 212363.74018863298 356608.97863179323)",,,,,,,,,,,,,,,,,,,,,,,
316,95986,5010686.0,U,DRUMHIRK ROAD,33429.0,0.0,2006-11-07,,49599,0,0,,1,533.3333,190.2363,0.3567,0,"LINESTRING (227676.56446267513 337155.5890967202, 227670.59399999998 337157.669, 227623.99699999997 337172.815)",,,,,,,,,,,,,,,,,,,,,,,
317,95987,0.0,U,VALLEY ROAD,35771.0,0.0,2006-11-07,,23672,0,0,,1,533.3333,6.5876,0.0124,0,"LINESTRING (219878.66600000003 354602.723, 219881.452 354605.139, 219883.89399999997 354606.703)",,,,,,,,,,,,,,,,,,,,,,,
318,95989,0.0,U,,0.0,0.0,2006-11-07,,137138,0,0,,1,533.3333,4.4778,0.0084,0,"LINESTRING (224893.663 334163.651, 224897.928548026 334164.1108973613)",,,,,,,,,,,,,,,,,,,,,,,
319,95999,5010686.0,U,DRUMHIRK ROAD,33429.0,0.0,2006-11-07,,44372,0,0,,1,533.3333,149.1012,0.2796,0,"LINESTRING (227480.69199999998 337213.776, 227493.73200000002 337210.917, 227519.92200000002 337202.415, 227558.83299999998 337191.859, 227588.27500000002 337183.143, 227600 337179.364, 227623.99699999997 337172.815)",,,,,,,,,,,,,,,,,,,,,,,
320,98053,5010472.0,U,GRANSHAGH ROAD,33796.0,0.0,2006-11-07,,107005,0,0,,1,533.3333,479.1222,0.8984,0,"LINESTRING (222821.27899999998 340485.766, 222904.09999999998 340512.425, 222938.07400000002 340524.074, 222995.999 340543.63, 223007.050824036 340547.3379690588)",,,,,,,,,,,,,,,,,,,,,,,
321,98111,5009494.0,U,LAKEVIEW PARK,1307.0,0.0,2006-11-07,U6514,13580,0,0,,1,533.3333,148.7373,0.2789,0,"LINESTRING (223456.16600000003 343471.847, 223460.44344110225 343459.8495303226)",,,,,,,,,,,,,,,,,,,,,,,
322,98112,5009495.0,U,LAKEVIEW PARK,1307.0,0.0,2006-11-07,U6514,132376,0,0,,1,533.3333,133.4268,0.2502,0,"LINESTRING (223359.093 343433.963, 223366.401 343421.43, 223379.56699999998 343399.716, 223394.38400000002 343374.685, 223400 343365.286, 223400.39500000002 343364.625, 223408.18800000002 343352.031, 223417.14 343338.605, 223424.80800000002 343329.688, 223432.751 343323.595)",,,,,,,,,,,,,,,,,,,,,,,
323,98113,0.0,U,LAKEVIEW PARK,1307.0,0.0,2006-11-07,,49889,0,0,,1,533.3333,85.7517,0.1608,0,"LINESTRING (223432.751 343323.595, 223429.86200000002 343316.321, 223429.38 343309.902, 223429.468 343302.878, 223430.34600000002 343294.847, 223436.913 343269.021, 223445.657 343240.599)",,,,,,,,,,,,,,,,,,,,,,,
324,98249,5010948.0,U,,0.0,0.0,2006-11-07,,112024,0,0,,1,533.3333,187.8149,0.3522,0,"LINESTRING (216365.63199999998 365145.143, 216364.707 365161.477, 216363.16600000003 365183.358, 216358.85100000002 365213.869, 216357.62485589148 365221.72247109987)",,,,,,,,,,,,,,,,,,,,,,,
325,98360,5010451.0,U,CLEENISH ROAD,32876.0,0.0,2006-11-07,,137456,0,0,,1,533.3333,155.3031,0.2912,0,"LINESTRING (225574.81616881114 338432.83824353816, 225576.053 338433.174, 225584.05699999997 338434.819)",,,,,,,,,,,,,,,,,,,,,,,
326,98393,0.0,U,,0.0,0.0,2006-11-07,,163221,0,0,,1,533.3333,8.1079,0.0152,0,"LINESTRING (223217.99699999997 344191.456, 223223.37 344185.384)",,,,,,,,,,,,,,,,,,,,,,,
327,98420,5010686.0,U,DRUMHIRK ROAD,33429.0,0.0,2006-11-07,,101631,0,0,,1,533.3333,263.217,0.4935,0,"LINESTRING (226522.522 337375.879, 226552.20500000002 337388.171, 226570.31077423177 337396.5295885178)",,,,,,,,,,,,,,,,,,,,,,,
328,98442,5010451.0,U,CLEENISH ROAD,32876.0,0.0,2006-11-07,,106753,0,0,,1,533.3333,383.0169,0.7182,0,"LINESTRING (225584.05699999997 338434.819, 225588.408 338434.016, 225592.95899999997 338433.814, 225596.961 338434.511, 225601.31300000002 338436.109, 225604.164 338437.757, 225607.066 338439.254, 225609.61700000003 338440.853, 225612.119 338442.801, 225614.521 338444.799, 225616.42200000002 338445.848, 225617.673 338447.747, 225620.675 338449.644, 225623.227 338452.892, 225625.57799999998 338455.44, 225628.48100000003 338458.487, 225630.983 338461.336, 225632.184 338463.285, 225633.885 338465.333, 225635.23599999998 338467.232, 225637.238 338469.781, 225639.89 338472.678, 225641.842 338475.377, 225643.543 338477.325, 225645.34499999997 338479.574, 225646.896 338481.572, 225648.647 338483.171, 225649.89899999998 338485.52, 225652.05099999998 338488.018, 225654.353 338491.166, 225659.006 338496.112, 225661.96000000002 338500.36, 225664.961 338504.007, 225667.51299999998 338506.605, 225670.36599999998 338510.153, 225672.467 338513.051, 225674.57 338516.049, 225677.021 338518.647, 225679.32299999997 338521.545, 225681.72499999998 338525.093, 225684.278 338528.541, 225686.43 338532.439, 225688.081 338536.337, 225689.13400000002 338539.086, 225689.836 338543.333, 225690.38799999998 338547.783, 225690.74 338552.232, 225690.59100000001 338556.281, 225690.593 338560.281, 225690.54499999998 338566.329, 225691.148 338572.228, 225691.84999999998 338577.376, 225693.00400000002 338582.925, 225694.15500000003 338587.523, 225696.05800000002 338592.771, 225699.36200000002 338599.317, 225701.113 338601.716, 225703.46600000001 338604.914, 225705.718 338608.711, 225708.12 338612.059, 225711.273 338616.757, 225715.727 338623.303, 225717.93 338627.95, 225722.33399999997 338633.647, 225727.088 338640.442, 225731.19199999998 338646.939, 225736.24699999997 338654.084, 225739.59999999998 338659.681, 225744.70500000002 338668.077, 225750.66100000002 338676.471, 225752.04601124048 338678.6590120909)",,,,,,,,,,,,,,,,,,,,,,,
329,98555,0.0,U,,0.0,0.0,2006-11-07,,75798,0,0,,1,533.3333,376.4327,0.7058,0,"LINESTRING (221847.95400000003 341071.131, 221834.76899999997 341027.466, 221821.84840451865 340989.25969703245)",,,,,,,,,,,,,,,,,,,,,,,
330,100221,5009539.0,U,WELLINGTON PLACE,15553.0,0.0,2006-11-07,U6523,137485,0,0,,1,533.3333,35.8962,0.0673,0,"LINESTRING (223217.99699999997 344191.456, 223212.575 344191.703, 223184.124 344202.606)",,,,,,,,,,,,,,,,,,,,,,,
331,100285,5017178.0,U,EAST BRIDGE PLACE,15727.0,0.0,2006-11-07,,152884,0,0,,1,533.3333,43.1944,0.081,0,"LINESTRING (223740.39899999998 343969.924, 223741.865 343958.364, 223743.93199999997 343946.658, 223744.874 343938.218, 223746.30599999998 343930.982, 223746.441 343929.733, 223748.96000000002 343929.5)",,,,,,,,,,,,,,,,,,,,,,,
332,100345,5009515.0,U,MIDDLETON STREET,11553.0,0.0,2006-11-07,U6517,3196,0,0,,1,533.3333,53.928,0.1011,0,"LINESTRING (223527.206 344181.783, 223520.57900000003 344178.069, 223509.86800000002 344171.856, 223504.338 344168.598, 223490.93800000002 344160.494, 223480.776 344154.359)",,,,,,,,,,,,,,,,,,,,,,,
